filepath,class_name,label_idx,crop_name,disease_name,is_healthy
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\ee2665fb-ec5b-4f28-9157-e3454f8842de___CREC_HLB 4873.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___healthy\80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827.JPG,Potato___healthy,22,Potato,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\d7b1af5a-c818-4ab0-afde-b67124b21f63___Com.G_TgS_FL 0973.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\d20bb7c6-23ec-4daf-b94a-92a9459da99c___GCREC_Bact.Sp 3617.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Soybean___healthy\ad18a581-10a9-4f3b-afc3-15f5f12eb01b___RS_HL 5334.JPG,Soybean___healthy,24,Soybean,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\127bfdf9-b583-47c1-b16e-dce2f10c7a22___FAM_L.Blight 4681.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___healthy\215c8317-c0ca-4b35-9ac2-28e01712e367___Mt.N.V_HL 8914.JPG,Grape___healthy,14,Grape,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___Bacterial_spot\6e8fcc4e-ec8c-4e20-97c6-f974fcb9c502___Rutg._Bact.S 2035.JPG,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___healthy\b65ccffe-a2fc-44d1-b56f-c8e97db5232e___RS_HL 0120.JPG,Tomato___healthy,37,Tomato,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\0eaa45be-4346-4e3c-ab6f-4ce9f9aec1db___Com.G_TgS_FL 7902.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Apple_scab\bdaae6b2-8ff5-4a4c-9286-a2393063cdaf___FREC_Scab 3491.JPG,Apple___Apple_scab,0,Apple,Apple Scab,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\01d81d30-e85c-4b59-a849-240f3533b06e___CREC_HLB 4237.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Early_blight\3a97c74a-3d6e-4cd9-86e0-10a8e716e7b5___RS_Early.B 8422.JPG,Potato___Early_blight,20,Potato,Early Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Esca_(Black_Measles)\2bf35b46-3681-4bd2-8491-264ec0fe0e9f___FAM_B.Msls 1050.JPG,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\e8dca555-432c-4952-8146-4976ebacd4a5___CREC_HLB 4076.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Late_blight\4c27ed2d-96c2-4f8f-ac68-d699bc665cec___GHLB2 Leaf 8954.JPG,Tomato___Late_blight,30,Tomato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___healthy\882798ca-67c3-45a3-86cf-4aed69388145___RS_HL 1750.JPG,Potato___healthy,22,Potato,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\00851efb-6f50-4e70-9ca8-8eebab4da54e___CREC_HLB 7131.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Apple_scab\53035d10-9f2b-4c90-ab75-dfde2a9af82f___FREC_Scab 2915.JPG,Apple___Apple_scab,0,Apple,Apple Scab,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\05f01a30-6f7e-4056-bd8a-ecc9998821a9___FAM_L.Blight 4694.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\6ead7502-b053-47cf-a9c8-bbdd97043bf1___UF.Citrus_HLB_Lab 1116.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___healthy\45b5782c-dd64-4513-954a-25a4c4c5fdef___RS_HL 7887.JPG,Apple___healthy,3,Apple,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7bc84e32-7cd8-466c-9000-d32ee7e75e9c___UF.GRC_YLCV_Lab 02674.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Early_blight\900514b4-8768-4370-bc53-998e390644db___RS_Early.B 7788.JPG,Potato___Early_blight,20,Potato,Early Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Corn_(maize)___Common_rust_\RS_Rust 2733.JPG,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___healthy\424c3315-6c08-4ab3-89da-d8456bc2050b___GH_HL Leaf 443.JPG,Tomato___healthy,37,Tomato,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___healthy\b1811d59-98ff-43ef-a618-ad91d3bbaeed___JR_HL 9518.JPG,Cherry_(including_sour)___healthy,6,Cherry (Including Sour),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Spider_mites Two-spotted_spider_mite\ac3cffb3-eb0b-4be4-9acd-c36d412b7faf___Com.G_SpM_FL 1338.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites Two-Spotted Spider Mite,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Early_blight\48749ece-911d-440f-873d-475e58132969___RS_Erly.B 7479.JPG,Tomato___Early_blight,29,Tomato,Early Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___healthy\914024a5-989c-46b2-83bb-5fe06421eb8b___JR_HL 9524.JPG,Cherry_(including_sour)___healthy,6,Cherry (Including Sour),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_mosaic_virus\25857136-3515-4433-8129-c26f91e94cbe___PSU_CG 2233.JPG,Tomato___Tomato_mosaic_virus,36,Tomato,Tomato Mosaic Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Strawberry___healthy\74a16208-9fdf-4fc9-bc45-c400f8ca748f___RS_HL 1861.JPG,Strawberry___healthy,27,Strawberry,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4857c174-710f-4a0e-a3df-74b8a15bc081___UF.GRC_YLCV_Lab 02543.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Cedar_apple_rust\f5a27cbb-be27-4416-b9ae-a811e885c131___FREC_C.Rust 3788.JPG,Apple___Cedar_apple_rust,2,Apple,Cedar Apple Rust,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Late_blight\517a9ea3-3465-4855-997e-dde30e566ab3___GHLB_PS Leaf 15 Day 7.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_mosaic_virus\2f8c596f-15d8-4524-b527-8617329c1819___PSU_CG 2146.JPG,Tomato___Tomato_mosaic_virus,36,Tomato,Tomato Mosaic Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Corn_(maize)___healthy\60c28fba-748e-4979-9338-4d7d16a92e60___R.S_HL 8324 copy.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___healthy\2796f6e4-6b9f-4b3b-9f96-a6788b2e0f02___RS_HL 5712.JPG,Apple___healthy,3,Apple,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Black_rot\fbd0bf3e-2260-4a97-be8a-af9cac60df7b___JR_FrgE.S 2807.JPG,Apple___Black_rot,1,Apple,Black Rot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___healthy\23f1ab77-d664-49c4-92eb-41eb66c6d101___RS_HL 4169.JPG,Potato___healthy,22,Potato,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Black_rot\1987f6fe-4090-4186-b0fd-2c86eb01a38c___FAM_B.Rot 3260.JPG,Grape___Black_rot,11,Grape,Black Rot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_mosaic_virus\f81551fc-f506-4217-8e73-0e81501ffa36___PSU_CG 2389.JPG,Tomato___Tomato_mosaic_virus,36,Tomato,Tomato Mosaic Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Late_blight\27dd7c54-809f-445e-97a5-ba0792d4592b___RS_Late.B 6371.JPG,Tomato___Late_blight,30,Tomato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Spider_mites Two-spotted_spider_mite\dc53d14b-3879-4eef-ac93-11fa6ab8287b___Com.G_SpM_FL 8863.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites Two-Spotted Spider Mite,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Squash___Powdery_mildew\b2f5e351-4295-4761-afa7-13bbc1508fcf___UMD_Powd.M 0560.JPG,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___healthy\1ac02917-7c49-4f14-8d31-9a4f497a9bd0___Rutg._HL 3695.JPG,Peach___healthy,17,Peach,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\697a3bd4-f0be-441c-8c9d-9f9482c5ee88___FAM_L.Blight 1728.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\63ea67e8-a1ed-4609-b190-b1f66db354f1___YLCV_NREC 2137.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Apple_scab\d608ac35-eaf8-43e2-b429-f9b433126023___FREC_Scab 3386.JPG,Apple___Apple_scab,0,Apple,Apple Scab,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Black_rot\0c7c7992-fb1c-444b-b226-69de186cea14___JR_FrgE.S 8627.JPG,Apple___Black_rot,1,Apple,Black Rot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Late_blight\e6636324-6e8e-4981-8bb7-5deafced5fbd___RS_Late.B 5228.JPG,Tomato___Late_blight,30,Tomato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\3c7e6602-8832-4502-9a10-fc06389b9604___UF.GRC_BS_Lab Leaf 0641.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\9365125f-1687-4a9b-ba71-e92a869b774c___Com.G_TgS_FL 1120.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Black_rot\3ee8f19d-38a4-4e9d-adc1-c8ab5e95ba60___JR_FrgE.S 2839.JPG,Apple___Black_rot,1,Apple,Black Rot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Spider_mites Two-spotted_spider_mite\8f95a0cc-1a3c-477d-8872-8638f1df5361___Com.G_SpM_FL 8833.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites Two-Spotted Spider Mite,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___healthy\5af0622b-88ca-4a61-ba17-99dbd71448d2___JR_HL 4231.JPG,Cherry_(including_sour)___healthy,6,Cherry (Including Sour),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Strawberry___healthy\aca02f14-5945-4687-9f08-7575f061e4b0___RS_HL 4876.JPG,Strawberry___healthy,27,Strawberry,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___healthy\5222ca45-657d-42ac-81c4-58aa0d6b9c93___Rutg._HL 3715.JPG,Peach___healthy,17,Peach,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Black_rot\f637ba06-cf3c-423f-9d1e-c239de14393c___JR_FrgE.S 8605.JPG,Apple___Black_rot,1,Apple,Black Rot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___healthy\dcd949b9-297d-40aa-b4dd-7f347a599d4c___Mt.N.V_HL 6057.JPG,Grape___healthy,14,Grape,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Late_blight\bf0b58c2-1d95-4f37-80ea-1bcd82e9c59b___GHLB2 Leaf 145.4.JPG,Tomato___Late_blight,30,Tomato,Late Blight,False
"D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Pepper,_bell___Bacterial_spot\5d17a185-67fe-465f-81b9-35d936f24f99___JR_B.Spot 3181.JPG","Pepper,_bell___Bacterial_spot",18,"Pepper, Bell",Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___Powdery_mildew\da493dd2-8ffd-4d42-8601-621e62616683___FREC_Pwd.M 4480.JPG,Cherry_(including_sour)___Powdery_mildew,5,Cherry (Including Sour),Powdery Mildew,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Soybean___healthy\ebe18334-28b0-4d3b-9d89-9b623c99a24c___RS_HL 4393.JPG,Soybean___healthy,24,Soybean,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Late_blight\12e2c9b5-fbfc-4bc9-898b-86ead976a615___RS_LB 2702.JPG,Potato___Late_blight,21,Potato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___Powdery_mildew\14a8011a-830d-4c51-a502-52e6873b0d7e___FREC_Pwd.M 4723.JPG,Cherry_(including_sour)___Powdery_mildew,5,Cherry (Including Sour),Powdery Mildew,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\332c4c9b-0be0-4305-90d8-bf2db0777483___UF.Citrus_HLB_Lab 9644.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Corn_(maize)___Common_rust_\RS_Rust 2173.JPG,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\7cf98788-6726-455c-9b6b-0163e80d4c0d___GCREC_Bact.Sp 3733.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
"D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Pepper,_bell___healthy\0e043e9a-7652-4e7a-aef1-0caa0c085f55___JR_HL 8479.JPG","Pepper,_bell___healthy",19,"Pepper, Bell",Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Cedar_apple_rust\fe8e7208-9986-428c-abff-98da6ba8809a___FREC_C.Rust 4161.JPG,Apple___Cedar_apple_rust,2,Apple,Cedar Apple Rust,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___Bacterial_spot\9348eaf2-f740-4275-afd6-0c767167f954___Rut._Bact.S 1300.JPG,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_mosaic_virus\9ec78399-de3a-4431-a5fc-e100406c5642___PSU_CG 2275.JPG,Tomato___Tomato_mosaic_virus,36,Tomato,Tomato Mosaic Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\cff6ca5a-84c8-4059-b63d-55127d94b23d___GCREC_Bact.Sp 6100.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
"D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Pepper,_bell___Bacterial_spot\97fa8b63-1a92-4760-802c-2acfecc67e65___JR_B.Spot 8827.JPG","Pepper,_bell___Bacterial_spot",18,"Pepper, Bell",Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Soybean___healthy\9769ceb8-926d-426c-a60a-4ec97f0518a2___RS_HL 4351.JPG,Soybean___healthy,24,Soybean,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\fe4f28b2-dbcc-438f-88cf-e94e17a37ac4___Com.G_TgS_FL 0900.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___healthy\a1644fa1-0871-47e1-a316-bc435c6a275b___RS_HL 6225.JPG,Apple___healthy,3,Apple,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\212d4fa0-5398-44a0-b8fe-45f7063135a1___YLCV_NREC 2184.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Soybean___healthy\440ed86c-dc5e-471e-925f-017cba9d8aaa___RS_HL 7476.JPG,Soybean___healthy,24,Soybean,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Cedar_apple_rust\7ca50f21-d7c4-4fab-90ab-daabd7dd960d___FREC_C.Rust 3913.JPG,Apple___Cedar_apple_rust,2,Apple,Cedar Apple Rust,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___Powdery_mildew\eada22e6-434b-4a9b-9d7c-7f6d298677c9___FREC_Pwd.M 5059.JPG,Cherry_(including_sour)___Powdery_mildew,5,Cherry (Including Sour),Powdery Mildew,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\1838f883-5e4b-4b24-bf4b-77d4a82f5f46___GCREC_Bact.Sp 6335.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___healthy\a523dc0c-8d71-4bd4-b1c5-13f1b594c882___Mt.N.V_HL 8922.JPG,Grape___healthy,14,Grape,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Soybean___healthy\900dd919-0cd2-4fc8-98e7-d414bd1482f9___RS_HL 5604.JPG,Soybean___healthy,24,Soybean,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Black_rot\c498d495-5796-4d08-9eaf-c1f26ed1099a___JR_FrgE.S 2888.JPG,Apple___Black_rot,1,Apple,Black Rot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\58fe8e64-2302-41da-8ca9-25ec0e943fdb___FAM_L.Blight 3653.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
